doi,journal,title,publisher,manual_license,manual_status,oag_license,oag_status,license_url,provenance,source
10.1002/glia.22478,Glia,Microglia and macrophages differentially modulate cell death after brain injury caused by oxygen-glucose deprivation in organotypic brain slices,Wiley-Blackwell,,,free-to-read,,http://onlinelibrary.wiley.com/doi/10.1002/glia.22478/abstract;jsessionid=989489BEE0EBC833D4C9629FE0227D0A.f02t03,"License decided by scraping the resource at http://onlinelibrary.wiley.com/doi/10.1002/glia.22478/abstract;jsessionid=989489BEE0EBC833D4C9629FE0227D0A.f02t03 and looking for the following license statement: ""<span class=""openAccess"" title=""You have full text access to this OnlineOpen article"">You have full text access to this OnlineOpen article</span>"".",wellcome-12-13
10.1002/gps.2727,International Journal of Geriatric Psychiatry,Strain and its correlates among carers of people with dementia in low and middle income countries. A 10/66 Dementia Research population-based survey,Wiley-Blackwell,,,free-to-read,,http://onlinelibrary.wiley.com/doi/10.1002/gps.2727/abstract;jsessionid=B48CD34D55B7C39DA229A7199F0901D9.f02t04,"License decided by scraping the resource at http://onlinelibrary.wiley.com/doi/10.1002/gps.2727/abstract;jsessionid=B48CD34D55B7C39DA229A7199F0901D9.f02t04 and looking for the following license statement: ""<span class=""openAccess"" title=""You have full text access to this OnlineOpen article"">You have full text access to this OnlineOpen article</span>"".",wellcome-12-13
10.1002/hep.23733,Heptology,"Transcriptiome sequencing, microarray and proteomic analyses reveal cellular and metabolic impact of Hepatitis C virus in vitro",Wiley-Blackwell,,,free-to-read,,http://onlinelibrary.wiley.com/doi/10.1002/hep.23733/abstract;jsessionid=DD253C2A038E9CF73C3A41932ADE0E0E.f02t04,"License decided by scraping the resource at http://onlinelibrary.wiley.com/doi/10.1002/hep.23733/abstract;jsessionid=DD253C2A038E9CF73C3A41932ADE0E0E.f02t04 and looking for the following license statement: ""Re-use of this article is permitted in accordance with the Terms and Conditions set out at <!--TODO: clickthrough URL--><a href=""http://wileyonlinelibrary.com/onlineopen#OnlineOpen_Terms"" title=""Link to external resource: http://wileyonlinelibrary.com/onlineopen#OnlineOpen_Terms"" shape=""rect"">http://wileyonlinelibrary.com/onlineopen#OnlineOpen_Terms</a>"".",wellcome-12-13
10.1002/hep.25758,Hepatology,Osteopontin is a novel downstream target of SOX9 with diagnostic implications for progression of liver fibrosis in humans,Wiley-Blackwell,,,free-to-read,,http://onlinelibrary.wiley.com/doi/10.1002/hep.25758/abstract;jsessionid=7CE5F117FE3E6C3C0AB75E0561D8998B.f02t03,"License decided by scraping the resource at http://onlinelibrary.wiley.com/doi/10.1002/hep.25758/abstract;jsessionid=7CE5F117FE3E6C3C0AB75E0561D8998B.f02t03 and looking for the following license statement: ""<span class=""openAccess"" title=""You have full text access to this OnlineOpen article"">You have full text access to this OnlineOpen article</span>"".",wellcome-12-13
10.1002/hep.25910,Hepatology,Heterogeneous claudin-1 expression in human liver,Wiley-Blackwell,,,free-to-read,,http://onlinelibrary.wiley.com/doi/10.1002/hep.25910/abstract;jsessionid=8FEE7F2DF102D153AD1A3769EBC334E3.f04t01,"License decided by scraping the resource at http://onlinelibrary.wiley.com/doi/10.1002/hep.25910/abstract;jsessionid=8FEE7F2DF102D153AD1A3769EBC334E3.f04t01 and looking for the following license statement: ""<span class=""openAccess"" title=""You have full text access to this OnlineOpen article"">You have full text access to this OnlineOpen article</span>"".",wellcome-12-13
10.1002/hep.26055,Hepatology,Intrahepatic cholestasis of pregnancy levels of sulfated progesterone metabolites inhibit FXR resulting in a pro-cholestatic phenotype,Wiley-Blackwell,,,free-to-read,,http://onlinelibrary.wiley.com/doi/10.1002/hep.26055/abstract;jsessionid=13F79D936B976DDDC209FEE5D8FE2866.f04t01,"License decided by scraping the resource at http://onlinelibrary.wiley.com/doi/10.1002/hep.26055/abstract;jsessionid=13F79D936B976DDDC209FEE5D8FE2866.f04t01 and looking for the following license statement: ""<span class=""openAccess"" title=""You have full text access to this OnlineOpen article"">You have full text access to this OnlineOpen article</span>"".",wellcome-12-13
10.1002/hep.26108,Hepatology,Tumor progression locus 2/Cot is required for activation of extracellular regulated kinase in liver injury and toll like receptor induced TIMP-1 gene transcription in hepatic stellate cells in mice,Wiley-Blackwell,,,free-to-read,,http://onlinelibrary.wiley.com/doi/10.1002/hep.26108/abstract;jsessionid=948CC1C5B406B3150AFB1BF3B356DB69.f02t03,"License decided by scraping the resource at http://onlinelibrary.wiley.com/doi/10.1002/hep.26108/abstract;jsessionid=948CC1C5B406B3150AFB1BF3B356DB69.f02t03 and looking for the following license statement: ""<span class=""openAccess"" title=""You have full text access to this OnlineOpen article"">You have full text access to this OnlineOpen article</span>"".",wellcome-12-13
10.1002/hipo.20995,Hippocampus,Hippocampal lesions can enhance discrimination learning despite normal sensitivity to interference from incidental information,Wiley-Blackwell,,,free-to-read,,http://onlinelibrary.wiley.com/doi/10.1002/hipo.20995/abstract;jsessionid=29D3503F7C1BB2B46B5EAF54517088F0.f04t01,"License decided by scraping the resource at http://onlinelibrary.wiley.com/doi/10.1002/hipo.20995/abstract;jsessionid=29D3503F7C1BB2B46B5EAF54517088F0.f04t01 and looking for the following license statement: ""Re-use of this article is permitted in accordance with the Terms and Conditions set out at <!--TODO: clickthrough URL--><a href=""http://wileyonlinelibrary.com/onlineopen#OnlineOpen_Terms"" title=""Link to external resource: http://wileyonlinelibrary.com/onlineopen#OnlineOpen_Terms"" shape=""rect"">http://wileyonlinelibrary.com/onlineopen#OnlineOpen_Terms</a>"".",wellcome-12-13
10.1002/hipo.22037,Hippocampus,Patterning of Retinoic Acid Signaling and and Cell Proliferation in the Hippocampus,Wiley-Blackwell,,,free-to-read,,http://onlinelibrary.wiley.com/doi/10.1002/hipo.22037/abstract;jsessionid=7192AD4E6BD74BAA23BFED518265AA99.f02t04,"License decided by scraping the resource at http://onlinelibrary.wiley.com/doi/10.1002/hipo.22037/abstract;jsessionid=7192AD4E6BD74BAA23BFED518265AA99.f02t04 and looking for the following license statement: ""Re-use of this article is permitted in accordance with the Terms and Conditions set out at <!--TODO: clickthrough URL--><a href=""http://wileyonlinelibrary.com/onlineopen#OnlineOpen_Terms"" title=""Link to external resource: http://wileyonlinelibrary.com/onlineopen#OnlineOpen_Terms"" shape=""rect"">http://wileyonlinelibrary.com/onlineopen#OnlineOpen_Terms</a>"".",wellcome-12-13
10.1002/humu.21611,Human Mutation,Pseudoachondroplasia and multiple epiphyseal dysplasia: A 7-year comprehensive analysis of the known disease genes identify novel and recurrent mutations and provides an accurate assessment of their relative contribution,Wiley-Blackwell,,,free-to-read,,http://onlinelibrary.wiley.com/doi/10.1002/humu.21611/abstract;jsessionid=44E229AF3B294C997FA4DC5500B0041A.f04t04,"License decided by scraping the resource at http://onlinelibrary.wiley.com/doi/10.1002/humu.21611/abstract;jsessionid=44E229AF3B294C997FA4DC5500B0041A.f04t04 and looking for the following license statement: ""<span class=""openAccess"" title=""You have full text access to this OnlineOpen article"">You have full text access to this OnlineOpen article</span>"".",wellcome-12-13
10.1002/humu.22155,Human Mutation,"Associations among genotype, clinical phenotype, and intracellular localization of trafficking proteins in ARC syndrome",Wiley-Blackwell,,,free-to-read,,http://onlinelibrary.wiley.com/doi/10.1002/humu.22155/abstract;jsessionid=EE1D9AEE4380A52A23588C487E5F5B8F.f04t03,"License decided by scraping the resource at http://onlinelibrary.wiley.com/doi/10.1002/humu.22155/abstract;jsessionid=EE1D9AEE4380A52A23588C487E5F5B8F.f04t03 and looking for the following license statement: ""<span class=""openAccess"" title=""You have full text access to this OnlineOpen article"">You have full text access to this OnlineOpen article</span>"".",wellcome-12-13
10.1002/ibd.22952,Inflammatory Bowel Diseases,Defective TNF release from Crohns disease macrophages in response to Toll-like receptor activation: relationship to phenotype and genome-wide association susceptibility loci,Wiley-Blackwell,,,failed-to-obtain-license,,,a plugin ran and failed to detect a license for this record.  This entry records that the license is therefore unknown,wellcome-12-13
10.1002/jbmr.120,Journal of Bone and Mineral Research,Regulation of human bone marrow stromal cell proliferation and differentiation,Wiley-Blackwell,,,free-to-read,,http://onlinelibrary.wiley.com/doi/10.1002/jbmr.120/abstract;jsessionid=3AC9A419B6BAE4DDD5048619751CE515.f01t04,"License decided by scraping the resource at http://onlinelibrary.wiley.com/doi/10.1002/jbmr.120/abstract;jsessionid=3AC9A419B6BAE4DDD5048619751CE515.f01t04 and looking for the following license statement: ""<span class=""openAccess"" title=""You have full text access to this OnlineOpen article"">You have full text access to this OnlineOpen article</span>"".",wellcome-12-13
10.1002/jcp.24110,Journal of Cell Physiology,The dynamics of PKC-induced phosphorylation triggered by Ca2+ oscillations in mouse eggs,Wiley-Blackwell,,,free-to-read,,http://onlinelibrary.wiley.com/doi/10.1002/jcp.24110/abstract;jsessionid=8E13F411F950DFE067A102CAEF8CB9F0.f03t04,"License decided by scraping the resource at http://onlinelibrary.wiley.com/doi/10.1002/jcp.24110/abstract;jsessionid=8E13F411F950DFE067A102CAEF8CB9F0.f03t04 and looking for the following license statement: ""<span class=""openAccess"" title=""You have full text access to this OnlineOpen article"">You have full text access to this OnlineOpen article</span>"".",wellcome-12-13
10.1002/jhbs.21577,Journal of the History of the Behavioral Sciences,"Normalizing the supernormal: The formation of the Gesellschaft fr Psychologische Forschung (Society for Psychological Research), c. 1886-1890",Wiley-Blackwell,,,free-to-read,,http://onlinelibrary.wiley.com/doi/10.1002/jhbs.21577/abstract;jsessionid=F06728D4C610C4BCB1FEE6B1395EC597.f04t04,"License decided by scraping the resource at http://onlinelibrary.wiley.com/doi/10.1002/jhbs.21577/abstract;jsessionid=F06728D4C610C4BCB1FEE6B1395EC597.f04t04 and looking for the following license statement: ""<span class=""openAccess"" title=""You have full text access to this OnlineOpen article"">You have full text access to this OnlineOpen article</span>"".",wellcome-12-13
10.1002/jmv.23696,Journal of Medical Virology,The Kinetics of the Neutralizing antibody response to respiratory syncytial infections in a birth cohort,Wiley-Blackwell,Publisher copyright,,free-to-read,,http://onlinelibrary.wiley.com/doi/10.1002/jmv.23696/abstract;jsessionid=CF8135F7D5B1DC67AC409593C3C20969.f04t02,"License decided by scraping the resource at http://onlinelibrary.wiley.com/doi/10.1002/jmv.23696/abstract;jsessionid=CF8135F7D5B1DC67AC409593C3C20969.f04t02 and looking for the following license statement: ""<span class=""openAccess"" title=""You have full text access to this OnlineOpen article"">You have full text access to this OnlineOpen article</span>"".",wellcome-12-13
10.1002/jor.22364,Journal of Orthopedic Research,Hip abduction can prevent posterior edge loading of hip replacements,Wiley-Blackwell,,,free-to-read,,http://onlinelibrary.wiley.com/doi/10.1002/jor.22364/abstract;jsessionid=0D84BF288441E16AD26C860BE3B33806.f02t04,"License decided by scraping the resource at http://onlinelibrary.wiley.com/doi/10.1002/jor.22364/abstract;jsessionid=0D84BF288441E16AD26C860BE3B33806.f02t04 and looking for the following license statement: ""<span class=""openAccess"" title=""You have full text access to this OnlineOpen article"">You have full text access to this OnlineOpen article</span>"".",wellcome-12-13
10.1002/mds.23671,Movement Disorders,Limb amputations in fixed dystonia: a form of body integrity identity disorder,Wiley-Blackwell,cc-by,,free-to-read,,http://onlinelibrary.wiley.com/doi/10.1002/mds.23671/abstract;jsessionid=D0A036AD9CB83B19EF888AC0A005BB3F.f03t02,"License decided by scraping the resource at http://onlinelibrary.wiley.com/doi/10.1002/mds.23671/abstract;jsessionid=D0A036AD9CB83B19EF888AC0A005BB3F.f03t02 and looking for the following license statement: ""<span class=""openAccess"" title=""You have full text access to this OnlineOpen article"">You have full text access to this OnlineOpen article</span>"".",wellcome-12-13
10.1002/mds.23681,Movement Disorders,Botulinum toxin injections reduce associative plasticity in patients with primary dystonia,Wiley-Blackwell,Publisher copyright,,free-to-read,,http://onlinelibrary.wiley.com/doi/10.1002/mds.23681/abstract;jsessionid=B7FC3A371F46BADAA4D3EF25BDF7BAB3.f04t04,"License decided by scraping the resource at http://onlinelibrary.wiley.com/doi/10.1002/mds.23681/abstract;jsessionid=B7FC3A371F46BADAA4D3EF25BDF7BAB3.f04t04 and looking for the following license statement: ""<span class=""openAccess"" title=""You have full text access to this OnlineOpen article"">You have full text access to this OnlineOpen article</span>"".",wellcome-12-13
10.1002/mds.23794,Movement Disorders,Ability to cycle despite severe freezing of gait in atypical parkinsonism in Fahr's syndrome,Wiley-Blackwell,cc-by,,free-to-read,,http://onlinelibrary.wiley.com/doi/10.1002/mds.23794/abstract;jsessionid=78629853817C464964FEEADACDAD6AF8.f04t03,"License decided by scraping the resource at http://onlinelibrary.wiley.com/doi/10.1002/mds.23794/abstract;jsessionid=78629853817C464964FEEADACDAD6AF8.f04t03 and looking for the following license statement: ""<span class=""openAccess"" title=""You have full text access to this OnlineOpen article"">You have full text access to this OnlineOpen article</span>"".",wellcome-12-13
